name	input_score	output_score_100
79	0.000000	0.176158
790	0.000000	0.248606
791	0.000000	0.162766
792	0.000000	0.129811
793	0.000000	0.130951
794	0.000000	0.173969
795	0.000000	0.217269
796	0.000000	0.303002
797	0.000000	0.157684
798	0.000000	0.220580
799	0.000000	0.347238
8	0.000000	0.260667
80	0.000000	0.000000
800	0.000000	0.255670
801	0.000000	0.375739
802	0.000000	0.140610
803	0.000000	0.198941
804	0.000000	0.241532
805	0.000000	0.130705
806	0.000000	0.141975
807	0.000000	0.130951
808	0.000000	0.215008
809	0.000000	0.198939
81	0.000000	0.128261
810	0.000000	0.126563
811	0.000000	0.277625
812	0.000000	0.122929
813	0.000000	0.129546
814	0.000000	0.264551
815	0.000000	0.130951
816	0.000000	0.155547
817	0.000000	0.135953
818	0.000000	0.156329
819	0.000000	0.146123
82	0.000000	0.160587
820	0.000000	0.340157
821	0.000000	0.272452
822	100.000000	4.015861
823	0.000000	0.222651
824	0.000000	0.608352
825	0.000000	1.843308
826	0.000000	0.246085
827	0.000000	0.212865
828	0.000000	0.154147
829	0.000000	0.027057
83	0.000000	0.217814
830	0.000000	0.162766
831	0.000000	0.323719
832	0.000000	0.000000
833	0.000000	0.430868
834	0.000000	0.000000
835	0.000000	0.223538
836	0.000000	0.283009
837	0.000000	0.168714
838	0.000000	0.156500
839	0.000000	0.158706
84	0.000000	0.203865
840	0.000000	0.131145
841	0.000000	0.104450
842	0.000000	0.193493
843	0.000000	0.182852
844	0.000000	0.149044
845	0.000000	0.000000
846	0.000000	0.298371
847	0.000000	0.148317
848	0.000000	0.135320
849	0.000000	0.137100
85	0.000000	0.133401
850	0.000000	0.168714
851	0.000000	0.110559
852	0.000000	0.134479
853	0.000000	0.372653
854	0.000000	0.000000
855	0.000000	0.296598
856	0.000000	0.000000
857	0.000000	0.000000
858	0.000000	0.246220
859	0.000000	0.182022
86	0.000000	0.521448
860	0.000000	0.192889
861	0.000000	0.121552
862	0.000000	0.360297
863	0.000000	0.116922
864	0.000000	0.251804
865	0.000000	0.135687
866	0.000000	0.138628
867	0.000000	0.298371
868	0.000000	0.000000
869	0.000000	0.086409
87	0.000000	0.183178
870	0.000000	0.139367
871	0.000000	0.190367
872	0.000000	0.332757
873	0.000000	0.200207
874	0.000000	0.000000
875	0.000000	0.149044
876	0.000000	0.142013
877	0.000000	0.285451
878	0.000000	0.177560
879	0.000000	0.188368
88	0.000000	0.126413
880	0.000000	0.088180
881	0.000000	0.133591
882	0.000000	0.084946
883	0.000000	0.104450
884	0.000000	0.153509
885	0.000000	0.224327
886	0.000000	0.000000
887	0.000000	0.176158
888	0.000000	0.203390
889	0.000000	0.220945
89	0.000000	0.000000
890	0.000000	0.349477
891	0.000000	0.130705
892	0.000000	0.106994
893	0.000000	0.105630
894	0.000000	0.120681
895	0.000000	0.232190
896	0.000000	0.372653
897	0.000000	0.220013
898	0.000000	0.372653
899	0.000000	0.372653
9	0.000000	0.214756
90	0.000000	0.138628
900	0.000000	0.000000
901	0.000000	0.000000
902	0.000000	0.177560
903	0.000000	0.510390
904	0.000000	0.000000
905	0.000000	0.047083
906	0.000000	0.000000
907	0.000000	0.135687
908	0.000000	0.139367
909	0.000000	0.187289
91	0.000000	0.149023
910	0.000000	0.073215
911	0.000000	0.200648
912	0.000000	0.203865
913	0.000000	0.000000
914	0.000000	0.172521
915	0.000000	0.411912
916	0.000000	0.106098
917	0.000000	0.458966
918	0.000000	0.202292
919	0.000000	0.000000
92	0.000000	0.188270
920	0.000000	0.167280
921	0.000000	0.138628
922	0.000000	0.189576
923	0.000000	0.105630
924	0.000000	0.197632
925	0.000000	0.152718
926	0.000000	0.193015
927	0.000000	0.187712
928	0.000000	0.133296
929	0.000000	0.081512
93	0.000000	0.000000
930	0.000000	0.272452
931	0.000000	0.000000
932	0.000000	0.176158
933	0.000000	0.272452
934	0.000000	0.101740
935	0.000000	0.153218
936	0.000000	0.000000
937	0.000000	0.294915
938	0.000000	0.091268
939	0.000000	0.079564
94	0.000000	0.200352
940	0.000000	0.313468
941	0.000000	0.188384
942	0.000000	0.133296
943	0.000000	0.368165
944	0.000000	0.177560
945	100.000000	1.214426
946	0.000000	0.197632
947	0.000000	0.000000
948	0.000000	0.117628
949	0.000000	0.187783
95	0.000000	0.167205
950	0.000000	0.102191
951	0.000000	0.225336
952	0.000000	0.521448
953	0.000000	0.182917
954	0.000000	0.030400
955	0.000000	0.198565
956	0.000000	0.124587
957	0.000000	0.209186
958	0.000000	0.000000
959	0.000000	0.197632
96	0.000000	0.074682
960	0.000000	0.199481
961	0.000000	0.167866
962	0.000000	0.090889
963	0.000000	0.090889
964	0.000000	0.090889
965	0.000000	0.090889
966	0.000000	0.224857
967	0.000000	0.136925
968	0.000000	0.134479
969	0.000000	0.132978
97	0.000000	0.246220
970	0.000000	0.158992
971	0.000000	0.212503
972	0.000000	0.303508
973	0.000000	0.135103
974	0.000000	0.135215
975	0.000000	0.135215
976	0.000000	0.116660
977	0.000000	0.156168
978	0.000000	0.139352
979	0.000000	0.192889
98	0.000000	0.146162
980	0.000000	0.159191
981	0.000000	0.197946
982	0.000000	0.120681
983	0.000000	0.158706
984	0.000000	0.123782
985	0.000000	0.222582
986	0.000000	0.000000
987	0.000000	0.212261
988	0.000000	0.000000
989	0.000000	0.196010
99	0.000000	0.088180
990	0.000000	0.192889
991	0.000000	0.220698
992	0.000000	0.172042
993	0.000000	0.252434
994	0.000000	0.112646
995	0.000000	0.147108
996	0.000000	0.209147
997	0.000000	0.141975
998	0.000000	0.107589
999	0.000000	0.135245
